codigo,nombre,temperatura,luminosidad,saturacion,familia_visual,estilos_recomendados,ambientes_recomendados,combina_con,contrasta_con,descripcion_tecnica,nivel_luminosidad,nivel_saturacion,sensacion_visual
,GRAFITO,Neutro,2,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad muy bajo (2/10) y saturación muy baja (1/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Granito Húmedo,Neutro,3,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad bajo (3/10) y saturación muy baja (1/10) que genera profundidad.,Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Grava,Cálido,6,2,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Gris Fósil,Cálido,6,2,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Gris Fósil,Cálido,6,2,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Gris Generoso,Neutro,2,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad muy bajo (2/10) y saturación muy baja (1/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Gris Niebla,Neutro,4,1,Grafito,Contemporáneo,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad bajo (4/10) y saturación muy baja (1/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Neutro;Elegante;Sobrio
,Gris Tostado,Cálido,5,3,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Sobrio
,Guijarro Pálido,Cálido,7,3,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
,Leyenda,Cálido,5,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Licor de Ciruela,Cálido,2,2,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad muy bajo (2/10) y saturación muy baja (2/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Cálido;Acogedor;Sobrio
,Lila Suave,Cálido,7,2,Gris cálido,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Gris cálido cálido de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Cálido;Acogedor
,Lujo Moderno,Cálido,7,3,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
,Malva Gris,Cálido,5,2,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (5/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Manuscrito,Cálido,6,3,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Sobrio
,Marfil Champagne Albalux,Cálido,6,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Marrón Albalux,Cálido,1,3,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad muy bajo (1/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Auténtico,Cálido,2,3,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Centenario,Cálido,3,3,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Centenario,Cálido,3,3,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Centenario,Cálido,3,3,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Esm Std,Cálido,1,3,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad muy bajo (1/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Habana,Cálido,2,3,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Pizarra,Cálido,2,3,Chocolate,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Chocolate cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Marrón Tobago Satinol,Neutro,2,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad muy bajo (2/10) y saturación muy baja (1/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Moneda Antigua,Cálido,2,2,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad muy bajo (2/10) y saturación muy baja (2/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Cálido;Acogedor;Sobrio
,Montaña Distante,Cálido,6,3,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Sobrio
,Neutro Normandía,Cálido,6,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Niebla Romana,Cálido,6,2,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Oro Minero,Cálido,2,4,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad muy bajo (2/10) y saturación baja (4/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Natural
,Paseo del Parque,Cálido,5,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Piedra Esculpida,Cálido,4,2,Gris cálido,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Piedra Esculpida,Cálido,4,2,Gris cálido,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Piedra Esculpida,Cálido,4,2,Gris cálido,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Piedra Esculpida,Cálido,4,2,Gris cálido,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Piedra Esculpida,Cálido,4,2,Gris cálido,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Planicies Escocesas,Cálido,5,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Sendero en el Sahara,Cálido,7,4,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Arena cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
,Sensación de Piedra,Cálido,6,3,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (6/10) y saturación baja (3/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Sobrio
,Silica,Cálido,4,2,Gris cálido,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Silica Texturado Petreo Gray,Cálido,3,3,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Silica Texturado Petreo Paris,Cálido,5,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (5/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Su Santuario,Cálido,7,3,Gris cálido,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Gris cálido cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,Alto,Baja,Luminoso;Amplio;Cálido;Acogedor
,Tabaco Albalux,Cálido,1,3,Chocolate,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Chocolate cálido de luminosidad muy bajo (1/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Cálido;Acogedor;Sobrio
,Támara,Cálido,3,4,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad bajo (3/10) y saturación baja (4/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Natural
,Támara,Cálido,3,4,Terracota,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Terracota cálido de luminosidad bajo (3/10) y saturación baja (4/10) que genera profundidad.,Bajo,Baja,Profundo;Cálido;Acogedor;Natural
,Tinaja Antigua,Cálido,3,2,Gris cálido,Dramático,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (3/10) y saturación muy baja (2/10) que genera profundidad.,Bajo,Muy Baja,Profundo;Cálido;Acogedor;Sobrio
,Toque de Pardo,Cálido,6,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Toque de Pardo,Cálido,6,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Toque De Pardo,Cálido,6,4,Arena,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Arena cálido de luminosidad medio (6/10) y saturación baja (4/10) que equilibra el espacio.,Medio,Baja,Suave;Cálido;Acogedor;Natural
,Verde Caqui,Cálido,4,2,Gris cálido,Contemporáneo,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,Bajo,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Vida Urbana,Cálido,6,2,Gris cálido,Rústico;Mediterráneo,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Gris cálido cálido de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Cálido;Acogedor;Sobrio
,Zepelín,Neutro,5,2,Gris frío,Contemporáneo,Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Blanco;Crema;Verde oliva,Gris frío neutro de luminosidad medio (5/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Neutro;Elegante;Sobrio
,Aluminio Albalux,Neutro,7,1,Hueso,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Negro mate;Grafito;Verde oliva,Hueso neutro de luminosidad alto (7/10) y saturación muy baja (1/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Neutro;Elegante
,Aluminio Alta Temperatura,Neutro,7,1,Hueso,Minimalista;Nórdico;Japandi,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Negro mate;Grafito;Verde oliva,Hueso neutro de luminosidad alto (7/10) y saturación muy baja (1/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Neutro;Elegante
,Azul Chal,Neutro,5,2,Azulado,Contemporáneo,Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Blanco;Crema;Verde oliva,Azulado neutro de luminosidad medio (5/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Neutro;Elegante;Sobrio
,Azul Pálido,Frío,6,2,Azulado,Contemporáneo,Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Frío;Sereno;Sobrio
,Azul Pálido,Frío,6,2,Azulado,Contemporáneo,Dormitorio;Pasillo,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (6/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Frío;Sereno;Sobrio
,Ballena Boreal,Frío,2,2,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación muy baja (2/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Frío;Sereno;Sobrio
,Capri Satinol,Frío,2,3,Azulado,Industrial;Contemporáneo;Dramático,Baño;Home office,Blanco;Gris claro;Negro mate;Blanco roto,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,Muy Bajo,Baja,Profundo;Frío;Sereno;Sobrio
,Caqui Luminoso,Neutro,5,2,Gris frío,Contemporáneo,Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Blanco;Crema;Verde oliva,Gris frío neutro de luminosidad medio (5/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Neutro;Elegante;Sobrio
,Carbonilla Claro,Neutro,6,1,Piedra,Contemporáneo,Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Blanco;Crema;Verde oliva,Piedra neutro de luminosidad medio (6/10) y saturación muy baja (1/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Neutro;Elegante;Sobrio
,Carbonilla Claro,Neutro,6,1,Piedra,Contemporáneo,Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Blanco;Crema;Verde oliva,Piedra neutro de luminosidad medio (6/10) y saturación muy baja (1/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Neutro;Elegante;Sobrio
,Ceniza Pisos,Neutro,3,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad bajo (3/10) y saturación muy baja (1/10) que genera profundidad.,Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Despertar,Cálido,7,2,Gris cálido,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Gris cálido cálido de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,Alto,Muy Baja,Luminoso;Amplio;Cálido;Acogedor
,Esgrima,Frío,5,2,Azulado,Industrial;Contemporáneo,Dormitorio;Pasillo;Baño;Home office,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Frío;Sereno;Sobrio
,Esgrima,Frío,5,2,Azulado,Industrial;Contemporáneo,Dormitorio;Pasillo;Baño;Home office,Blanco;Gris claro;Negro mate,Blanco;Crema;Terracota;Mostaza,Azulado frío de luminosidad medio (5/10) y saturación muy baja (2/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Frío;Sereno;Sobrio
,Gris Albalux,Neutro,2,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad muy bajo (2/10) y saturación muy baja (1/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Gris Andino,Neutro,2,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad muy bajo (2/10) y saturación muy baja (1/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Gris Cincel,Neutro,3,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad bajo (3/10) y saturación muy baja (1/10) que genera profundidad.,Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Gris Esm Std,Neutro,2,1,Grafito,Dramático,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Grafito neutro de luminosidad muy bajo (2/10) y saturación muy baja (1/10) que genera profundidad.,Muy Bajo,Muy Baja,Profundo;Neutro;Elegante;Sobrio
,Gris Espacial Albalux,Neutro,5,1,Piedra,Contemporáneo,Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Blanco;Crema;Verde oliva,Piedra neutro de luminosidad medio (5/10) y saturación muy baja (1/10) que equilibra el espacio.,Medio,Muy Baja,Suave;Neutro;Elegante;Sobrio
