codigo,nombre,hex,rgb,familia,subfamilia,url,imagen,temperatura,luminosidad,saturacion,nivel_luminosidad,nivel_saturacion,familia_visual,estilos_recomendados,ambientes_oficiales,ambientes_recomendados,combina_con,contrasta_con,sensacion_visual,descripcion_tecnica,descripcion_alba,superficies,texto_conocimiento
70GY 20/289,Celos,#5B8359,"91,131,89",Verde,,https://www.alba.com.ar/es/paletas-de-colores/celos-70gy-20-289-1672701,imagenes/70GY20289.jpg,Neutro,3,3,Bajo,Baja,Verdoso,Dramático,,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Profundo;Neutro;Elegante;Sobrio,Verdoso neutro de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,,,"Color Alba 70GY 20/289 — Celos. HEX #5B8359, RGB 91,131,89. Familia oficial: Verde. Temperatura Neutro; luminosidad Bajo (3/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Profundo, Neutro, Elegante, Sobrio. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Negro mate, Blanco roto. Contrasta con: Blanco, Crema, Verde oliva. Verdoso neutro de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad."
16GY 28/295,Cerco de Primavera,#809158,"128,145,88",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cerco-de-primavera-16gy-28-295-1671391,imagenes/16GY28295.jpg,Cálido,3,3,Bajo,Baja,Oliva,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Sobrio,Oliva cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad.,,,"Color Alba 16GY 28/295 — Cerco de Primavera. HEX #809158, RGB 128,145,88. Familia oficial: Verde. Temperatura Cálido; luminosidad Bajo (3/10); saturación Baja (3/10). Familia visual: Oliva. Sensación: Profundo, Cálido, Acogedor, Sobrio. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Oliva cálido de luminosidad bajo (3/10) y saturación baja (3/10) que genera profundidad."
00GY 80/069,Césped Creciente,#E6E7D8,"230,231,216",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cesped-creciente-00gy-80-069-3136903,imagenes/00GY80069.jpg,Cálido,8,3,Alto,Baja,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual.,,,"Color Alba 00GY 80/069 — Césped Creciente. HEX #E6E7D8, RGB 230,231,216. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (3/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (8/10) y saturación baja (3/10) que aporta amplitud visual."
50GY 37/335,Chalet de Hiedras,#87AC72,"135,172,114",Verde,,https://www.alba.com.ar/es/paletas-de-colores/chalet-de-hiedras-50gy-37-335-1672249,imagenes/50GY37335.jpg,Cálido,4,3,Bajo,Baja,Verdoso,Contemporáneo,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Sobrio,Verdoso cálido de luminosidad bajo (4/10) y saturación baja (3/10) que equilibra el espacio.,,,"Color Alba 50GY 37/335 — Chalet de Hiedras. HEX #87AC72, RGB 135,172,114. Familia oficial: Verde. Temperatura Cálido; luminosidad Bajo (4/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Suave, Cálido, Acogedor, Sobrio. Estilos: Contemporáneo. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad bajo (4/10) y saturación baja (3/10) que equilibra el espacio."
30GG 83/088,Cielo Acuariano,#D9EDE3,"217,237,227",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cielo-acuariano-30gg-83-088-1671698,imagenes/30GG83088.jpg,Cálido,8,4,Alto,Baja,Verdoso,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 30GG 83/088 — Cielo Acuariano. HEX #D9EDE3, RGB 217,237,227. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
50GY 06/077,Cisne Negro,#384137,"56,65,55",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cisne-negro-50gy-06-077-1672236,imagenes/50GY06077.jpg,Neutro,1,2,Muy Bajo,Muy Baja,Verdoso,Dramático,,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Profundo;Neutro;Elegante;Sobrio,Verdoso neutro de luminosidad muy bajo (1/10) y saturación muy baja (2/10) que genera profundidad.,,,"Color Alba 50GY 06/077 — Cisne Negro. HEX #384137, RGB 56,65,55. Familia oficial: Verde. Temperatura Neutro; luminosidad Muy Bajo (1/10); saturación Muy Baja (2/10). Familia visual: Verdoso. Sensación: Profundo, Neutro, Elegante, Sobrio. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Negro mate, Blanco roto. Contrasta con: Blanco, Crema, Verde oliva. Verdoso neutro de luminosidad muy bajo (1/10) y saturación muy baja (2/10) que genera profundidad."
50GY 52/263,Coco Verde,#A5C295,"165,194,149",Verde,,https://www.alba.com.ar/es/paletas-de-colores/coco-verde-50gy-52-263-1672256,imagenes/50GY52263.jpg,Cálido,5,3,Medio,Baja,Verdoso,Rústico;Mediterráneo,,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Sobrio,Verdoso cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio.,,,"Color Alba 50GY 52/263 — Coco Verde. HEX #A5C295, RGB 165,194,149. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (5/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Suave, Cálido, Acogedor, Sobrio. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio."
22GY 70/140,Comienzo Primaveral,#D2DCBF,"210,220,191",Verde,,https://www.alba.com.ar/es/paletas-de-colores/comienzo-primaveral-22gy-70-140-1671524,imagenes/22GY70140.jpg,Cálido,7,4,Alto,Baja,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 22GY 70/140 — Comienzo Primaveral. HEX #D2DCBF, RGB 210,220,191. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Baja (4/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual."
90GY 65/275,Crema de Menta,#A6DEB7,"166,222,183",Verde,,https://www.alba.com.ar/es/paletas-de-colores/crema-de-menta-90gy-65-275-1673183,imagenes/90GY65275.jpg,Cálido,7,5,Alto,Media,Verdoso,Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 90GY 65/275 — Crema de Menta. HEX #A6DEB7, RGB 166,222,183. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
70GY 65/166,Crema de Palta,#BDD7BB,"189,215,187",Verde,,https://www.alba.com.ar/es/paletas-de-colores/crema-de-palta-70gy-65-166-1672712,imagenes/70GY65166.jpg,Cálido,7,3,Alto,Baja,Verdoso,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual.,,,"Color Alba 70GY 65/166 — Crema de Palta. HEX #BDD7BB, RGB 189,215,187. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Baja (3/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (7/10) y saturación baja (3/10) que aporta amplitud visual."
30GY 72/196,Cristal de Venecia,#D2E0BB,"210,224,187",Verde,,https://www.alba.com.ar/es/paletas-de-colores/cristal-de-venecia-30gy-72-196-1671728,imagenes/30GY72196.jpg,Cálido,7,4,Alto,Baja,Lima,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Lima cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 30GY 72/196 — Cristal de Venecia. HEX #D2E0BB, RGB 210,224,187. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (7/10); saturación Baja (4/10). Familia visual: Lima. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Lima cálido de luminosidad alto (7/10) y saturación baja (4/10) que aporta amplitud visual."
10GG 49/300,Delicia Tailandesa,#83C7A5,"131,199,165",Verde,,https://www.alba.com.ar/es/paletas-de-colores/delicia-tailandesa-10gg-49-300-1671135,imagenes/10GG49300.jpg,Cálido,5,4,Medio,Baja,Verdoso,Rústico;Mediterráneo,,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Verdoso cálido de luminosidad medio (5/10) y saturación baja (4/10) que equilibra el espacio.,,,"Color Alba 10GG 49/300 — Delicia Tailandesa. HEX #83C7A5, RGB 131,199,165. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (5/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad medio (5/10) y saturación baja (4/10) que equilibra el espacio."
50GY 83/090,Dulce Exito,#E1EDDA,"225,237,218",Verde,,https://www.alba.com.ar/es/paletas-de-colores/dulce-exito-50gy-83-090-1688847,imagenes/50GY83090.jpg,Cálido,8,4,Alto,Baja,Verdoso,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Verdoso cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 50GY 83/090 — Dulce Exito. HEX #E1EDDA, RGB 225,237,218. Familia oficial: Verde. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Verdoso cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
32GY 51/432,Dulce Hoja,#A1C777,"161,199,119",Verde,,https://www.alba.com.ar/es/paletas-de-colores/dulce-hoja-32gy-51-432-1671911,imagenes/32GY51432.jpg,Cálido,5,5,Medio,Media,Lima,Rústico;Mediterráneo,,Dormitorio;Pasillo;Comedor;Living,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Lima cálido de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio.,,,"Color Alba 32GY 51/432 — Dulce Hoja. HEX #A1C777, RGB 161,199,119. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (5/10); saturación Media (5/10). Familia visual: Lima. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo, Comedor, Living. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Lima cálido de luminosidad medio (5/10) y saturación media (5/10) que equilibra el espacio."
30GY 50/183,Efecto Bambú,#AFBE9B,"175,190,155",Verde,,https://www.alba.com.ar/es/paletas-de-colores/efecto-bambu-30gy-50-183-1671720,imagenes/30GY50183.jpg,Cálido,5,3,Medio,Baja,Piedra,Rústico;Mediterráneo,,Dormitorio;Pasillo,Blanco;Madera clara;Beige,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Sobrio,Piedra cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio.,,,"Color Alba 30GY 50/183 — Efecto Bambú. HEX #AFBE9B, RGB 175,190,155. Familia oficial: Verde. Temperatura Cálido; luminosidad Medio (5/10); saturación Baja (3/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Sobrio. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (5/10) y saturación baja (3/10) que equilibra el espacio."
77GY 68/066,Escena de Almizcle,#CDD8CD,"205,216,205",Verde,,https://www.alba.com.ar/es/paletas-de-colores/escena-de-almizcle-77gy-68-066-1672906,imagenes/77GY68066.jpg,Neutro,7,2,Alto,Muy Baja,Verdoso,Minimalista;Nórdico;Japandi,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Negro mate,Negro mate;Grafito;Verde oliva,Luminoso;Amplio;Neutro;Elegante,Verdoso neutro de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual.,,,"Color Alba 77GY 68/066 — Escena de Almizcle. HEX #CDD8CD, RGB 205,216,205. Familia oficial: Verde. Temperatura Neutro; luminosidad Alto (7/10); saturación Muy Baja (2/10). Familia visual: Verdoso. Sensación: Luminoso, Amplio, Neutro, Elegante. Estilos: Minimalista, Nórdico, Japandi. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Negro mate. Contrasta con: Negro mate, Grafito, Verde oliva. Verdoso neutro de luminosidad alto (7/10) y saturación muy baja (2/10) que aporta amplitud visual."
10GG 15/346,Esmeralda,#207856,"32,120,86",Verde,,https://www.alba.com.ar/es/paletas-de-colores/esmeralda-10gg-15-346-1671123,imagenes/10GG15346.jpg,Cálido,2,6,Muy Bajo,Media,Verdoso,Dramático,,Comedor;Living,Blanco;Madera clara;Beige;Blanco roto;Neutros,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Natural,Verdoso cálido de luminosidad muy bajo (2/10) y saturación media (6/10) que genera profundidad.,,,"Color Alba 10GG 15/346 — Esmeralda. HEX #207856, RGB 32,120,86. Familia oficial: Verde. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Media (6/10). Familia visual: Verdoso. Sensación: Profundo, Cálido, Acogedor, Natural. Estilos: Dramático. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Blanco roto, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Verdoso cálido de luminosidad muy bajo (2/10) y saturación media (6/10) que genera profundidad."
70GY 19/233,Esmeralda Real,#5E7E5C,"94,126,92",Verde,,https://www.alba.com.ar/es/paletas-de-colores/esmeralda-real-70gy-19-233-1672700,imagenes/70GY19233.jpg,Neutro,3,2,Bajo,Muy Baja,Verdoso,Dramático,,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Profundo;Neutro;Elegante;Sobrio,Verdoso neutro de luminosidad bajo (3/10) y saturación muy baja (2/10) que genera profundidad.,,,"Color Alba 70GY 19/233 — Esmeralda Real. HEX #5E7E5C, RGB 94,126,92. Familia oficial: Verde. Temperatura Neutro; luminosidad Bajo (3/10); saturación Muy Baja (2/10). Familia visual: Verdoso. Sensación: Profundo, Neutro, Elegante, Sobrio. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Negro mate, Blanco roto. Contrasta con: Blanco, Crema, Verde oliva. Verdoso neutro de luminosidad bajo (3/10) y saturación muy baja (2/10) que genera profundidad."
17GG 40/107,Eucalipto Claro,#94ACA0,"148,172,160",Verde,,https://www.alba.com.ar/es/paletas-de-colores/eucalipto-claro-17gg-40-107-1671406,imagenes/17GG40107.jpg,Neutro,4,2,Bajo,Muy Baja,Verdoso,Contemporáneo,,Living,Blanco;Madera clara;Negro mate;Blanco roto,Blanco;Crema;Verde oliva,Suave;Neutro;Elegante;Sobrio,Verdoso neutro de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio.,,,"Color Alba 17GG 40/107 — Eucalipto Claro. HEX #94ACA0, RGB 148,172,160. Familia oficial: Verde. Temperatura Neutro; luminosidad Bajo (4/10); saturación Muy Baja (2/10). Familia visual: Verdoso. Sensación: Suave, Neutro, Elegante, Sobrio. Estilos: Contemporáneo. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Negro mate, Blanco roto. Contrasta con: Blanco, Crema, Verde oliva. Verdoso neutro de luminosidad bajo (4/10) y saturación muy baja (2/10) que equilibra el espacio."
50GY 15/289,Explosión Solar,#527143,"82,113,67",Verde,,https://www.alba.com.ar/es/paletas-de-colores/explosion-solar-50gy-15-289-1672242,imagenes/50GY15289.jpg,Cálido,2,3,Muy Bajo,Baja,Oliva,Dramático,,Living,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Profundo;Cálido;Acogedor;Sobrio,Oliva cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad.,,,"Color Alba 50GY 15/289 — Explosión Solar. HEX #527143, RGB 82,113,67. Familia oficial: Verde. Temperatura Cálido; luminosidad Muy Bajo (2/10); saturación Baja (3/10). Familia visual: Oliva. Sensación: Profundo, Cálido, Acogedor, Sobrio. Estilos: Dramático. Ambientes recomendados: Living. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Oliva cálido de luminosidad muy bajo (2/10) y saturación baja (3/10) que genera profundidad."
33GY 33/549,Fantasía de Elfo,#71A63F,"113,166,63",Verde,,https://www.alba.com.ar/es/paletas-de-colores/fantasia-de-elfo-33gy-33-549-3137052,imagenes/33GY33549.jpg,Cálido,4,5,Bajo,Media,Lima,Contemporáneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Blanco roto,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Natural,Lima cálido de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio.,,,"Color Alba 33GY 33/549 — Fantasía de Elfo. HEX #71A63F, RGB 113,166,63. Familia oficial: Verde. Temperatura Cálido; luminosidad Bajo (4/10); saturación Media (5/10). Familia visual: Lima. Sensación: Suave, Cálido, Acogedor, Natural. Estilos: Contemporáneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige, Blanco roto. Contrasta con: Blanco, Crema, Azul profundo. Lima cálido de luminosidad bajo (4/10) y saturación media (5/10) que equilibra el espacio."
